Loan ID,Dealer ID,Date of Disburement,Loan Amount,Final Repayment Date,Hub,Repayment Date,Actual Interest (IDR)  for Repayment Tranche 1,Renewal Fee (0.5%),Dealer Repayed Amount,Repayment Tranche 2 Payment Date,Interest on Pending Amount ,Renewal Fee (0.5%),Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,,Date Anchor 1,Date Anchor 2,Date Anchor 3,Date Anchor 4,Date Anchor 5,,Tranche 1,Tranche 2,Tranche 3,Tranche 4,Tranche 5,,Reversal 1,Reversal 2,Reversal 3,Reversal 4,Reversal 5,,Repossession,Financier,Lender,RBH
SFA02900,GCD-19122,2024-07-05,81000000,2024-08-14,Jabodetabek,2024-08-14,2712150.0000000005,,83712150,,,,,,,,,,,,,,,2024-08-14,,,,,,81000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02469,GCD-19501,2024-07-05,126999900,2024-07-18,Jabodetabek,2024-07-18,1452032.19,,128451932,,,,,,,,,,,,,,,2024-07-18,,,,,,126999899.81,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02903,GCD-17219,2024-07-05,150000000,2024-08-28,Bali,2024-08-02,3552500,749250,19301750,2024-08-28,2866500,,137866500,,,,,,,,,,,2024-08-02,2024-08-28,,,,,15000000,135000000,,,,,0,0,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02901,GCD-5901,2024-07-06,99999900,2024-07-16,Jabodetabek,2024-07-16,898332.4349999999,,100898232,,,,,,,,,,,,,,,2024-07-16,,,,,,99999899.565,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02904,GCD-3087,2024-07-06,30000000,2024-07-12,Jabodetabek,2024-07-12,140000,,30140000,,,,,,,,,,,,,,,2024-07-12,,,,,,30000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02905,GCD-16619,2024-07-06,92599900,2024-07-25,Jabodetabek,2024-07-25,1512465.0333333332,,94112365,,,,,,,,,,,,,,,2024-07-25,,,,,,92599899.96666667,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02907,GCD-973,2024-07-06,30000000,2024-07-10,Jabodetabek,2024-07-10,140000,,30140000,,,,,,,,,,,,,,,2024-07-10,,,,,,30000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02909,GCD-17903,2024-07-06,140000000,2024-09-06,Jabodetabek,2024-08-22,4480000,699300,19179300,2024-09-06,1260000,,127260000,,,,,,,,,,,2024-08-22,2024-09-06,,,,,14000000,126000000,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02910,GCD-8241,2024-07-06,85499900,2024-08-29,Jabodetabek,2024-08-06,1823997.8666666667,427072,10801060,2024-08-29,1179898.6179555554,,78129808,,,,,,,,,,,2024-08-06,2024-08-29,,,,,8549990.133333333,76949909.38204445,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02908,GCD-18927,2024-07-08,125800000,2024-07-31,Jabodetabek,2024-07-31,2465680.0000000005,,128265680,,,,,,,,,,,,,,,2024-07-31,,,,,,125800000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02917,GCD-8241,2024-07-08,65999900,2024-10-04,Jabodetabek,2024-08-07,1363997.9333333336,329670,8293658,2024-09-07,1227598.1386222225,296703,7464292,2024-10-04,962278.5432952,54422198,,,,,,,,2024-08-07,2024-09-07,2024-10-04,,,,6599990.066666666,5939990.8613777775,53459919.4567048,,,,0,0,-0.38474924117326736,,,,,Modalku,CSI,Rajdeep Dutta
SFA02918,GCD-19682,2024-07-08,100000000,2024-07-22,Jabodetabek,2024-07-22,1225000,,101225000,,,,,,,,,,,,,,,2024-07-22,,,,,,100000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02922,GCD-19501,2024-07-08,79999900,2024-10-05,Jabodetabek,2024-09-10,4246661.358333333,399600,12646251,2024-10-05,1469998.1698159722,,73469909,,,,,,,,,,,2024-09-10,2024-10-05,,,,,7999989.641666666,71999910.83018403,,,,,0,-0.4718506932258606,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02924,GCD-3995,2024-07-08,90949900,2024-08-05,Jabodetabek,2024-08-05,1758364.7333333334,,92708265,,,,,,,,,,,,,,,2024-08-05,,,,,,90949900.26666667,,,,,,-0.2666666656732559,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02926,GCD-1313,2024-07-08,85849900,2024-07-14,Jabodetabek,2024-07-14,400632.8666666667,,86250532.86666666,,,,,,,,,,,,,,,2024-07-14,,,,,,85849900,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02913,GCD-19549,2024-07-08,25000000,2024-07-09,Jabodetabek,2024-07-09,142916.66666666666,,25142916.666666668,,,,,,,,,,,,,,,2024-07-09,,,,,,25000000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02915,GCD-16186,2024-07-08,161925000,2024-07-24,Surabaya,2024-07-24,2248058.75,,164173059,,,,,,,,,,,,,,,2024-07-24,,,,,,161925000.25,,,,,,-0.25,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02916,GCD-19424,2024-07-08,77700000,2024-08-06,Jabodetabek,2024-08-06,1903650,,79603650,,,,,,,,,,,,,,,2024-08-06,,,,,,77700000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02919,GCD-19424,2024-07-08,51300000,2024-08-06,Jabodetabek,2024-08-06,1256850,,52556850,,,,,,,,,,,,,,,2024-08-06,,,,,,51300000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02911,GCD-20187,2024-07-08,80000000,2024-09-30,Bandung,2024-08-09,2156000,399600,10555600,2024-09-30,3057600,,75057600,,,,,,,,,,,2024-08-09,2024-09-30,,,,,8000000,72000000,,,,,0,0,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02925,GCD-20110,2024-07-08,120000000,2024-10-05,Jabodetabek,2024-08-07,3038000.0000000005,599400,15637400,2024-09-10,2998800,539460,14338260,2024-10-05,1984500,99184500,,,,,,,,2024-08-07,2024-09-10,2024-10-05,,,,12000000,10800000,97200000,,,,0,0,0,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02920,GCD-8241,2024-07-09,61500000,2024-07-29,Jabodetabek,2024-07-29,860999.9999999999,,62361000,,,,,,,,,,,,,,,2024-07-29,,,,,,61500000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02927,GCD-19105,2024-07-09,136500000,2024-08-06,Jabodetabek,2024-08-06,3232775,,139732775,,,,,,,,,,,,,,,2024-08-06,,,,,,136500000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02928,GCD-15710,2024-07-09,133199900,2024-08-30,Jabodetabek,2024-08-07,2663998,665334,16649322,2024-08-30,1838158.62,,121718069,,,,,,,,,,,2024-08-07,2024-08-30,,,,,13319990,119879910.38,,,,,0,-0.3799999952316284,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02935,GCD-19791,2024-07-09,55000000,2024-07-26,Jabodetabek,2024-07-26,808500,,55808500,,,,,,,,,,,,,,,2024-07-26,,,,,,55000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02943,GCD-3700,2024-07-09,60000000,2024-09-03,Jabodetabek,2024-08-19,1679999.9999999998,299700,7979700,2024-09-03,540000,,54540000,,,,,,,,,,,2024-08-19,2024-09-03,,,,,6000000,54000000,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02940,GCD-16812,2024-07-09,114999900,2024-09-30,Jabodetabek,2024-08-08,2376664.6000000006,574424,14451090,2024-09-09,2207997.8367999997,516982,13074970,2024-09-30,1304098.7181151998,94454007,,,,,,,,2024-08-08,2024-09-09,2024-09-30,,,,11500001.399999999,10349990.1632,93149908.2818848,,,,0,0,0,,,,,Modalku,CSI,Rajdeep Dutta
SFA02944,GCD-8241,2024-07-09,142000000,2024-07-19,Jabodetabek,2024-07-19,1041333.3333333334,,143041333,,,,,,,,,,,,,,,2024-07-19,,,,,,141999999.66666666,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02946,GCD-15556,2024-07-09,184999900,2024-08-08,Jabodetabek,2024-08-08,4683580.801666668,,189683481,,,,,,,,,,,,,,,2024-08-08,,,,,,184999900.19833332,,,,,,-0.19833332300186157,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02947,GCD-2670,2024-07-09,79999900,2024-10-05,Jabodetabek,2024-08-13,1919997.6,399600,10319588,2024-10-05,2543996.8058666666,,74543907,,,,,,,,,,,2024-08-13,2024-10-05,,,,,7999990.4,71999910.19413333,,,,,0,-0.5941333323717117,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02941,GCD-19708,2024-07-09,130000000,2024-08-26,Jabodetabek,2024-08-07,3185000,649350,16834350,2024-08-26,1815450,,118815450,,,,,,,,,,,2024-08-07,2024-08-26,,,,,13000000,117000000,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02942,GCD-5662,2024-07-09,113000000,2024-07-23,Bandung,2024-07-23,1384250,,114384250,,,,,,,,,,,,,,,2024-07-23,,,,,,113000000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02931,GCD-1682,2024-07-09,112625000,2024-09-30,Surabaya,2024-08-08,2851289.583333334,562562,14676352,2024-09-30,4387306.856965277,,105749806,,,,,,,,,,,2024-08-08,2024-09-30,,,,,11262500.416666666,101362499.14303473,,,,,0,0,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02932,GCD-20083,2024-07-09,150000000,2024-10-10,Surabaya,2024-08-08,3797500.000000001,749250,19546750,2024-09-10,3638250,674325,17812575,2024-10-10,2976750,124476750,,,,,,,,2024-08-08,2024-09-10,2024-10-10,,,,15000000,13500000,121500000,,,,0,0,0,,,,,AKSELERAN,CSI,Etrisno
SFA02937,GCD-20082,2024-07-09,155550000,2024-09-30,Jabodetabek,2024-08-06,3683942.5,776972,20015915,2024-09-09,3887194.486116667,699275,18585970,2024-09-30,2160822.8076119013,128156322,,,,,,,,2024-08-06,2024-09-09,2024-09-30,,,,15555000.5,13999500.513883334,125995499.1923881,,,,0,0,-0.2062714397907257,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02936,GCD-16186,2024-07-09,148000000,2024-07-20,Surabaya,2024-07-20,1450400.0000000002,,149450400,,,,,,,,,,,,,,,2024-07-20,,,,,,148000000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02938,GCD-17327,2024-07-09,150000000,2024-08-12,Yogyakarta,2024-08-12,4287500,,154287500,,,,,,,,,,,,,,,2024-08-12,,,,,,150000000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02945,GCD-20132,2024-07-09,100000000,2024-09-23,Surabaya,2024-08-13,2940000,499500,13439500,2024-09-23,3013500,,93013500,,,,,,,,,,,2024-08-13,2024-09-23,,,,,10000000,90000000,,,,,0,0,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02950,GCD-17386,2024-07-09,200000000,2024-10-07,Jabodetabek,2024-08-07,4900000,999000,25899000,2024-09-09,4851000.000000001,899100,23750100,2024-10-07,3704400,165704400,,,,,,,,2024-08-07,2024-09-09,2024-10-07,,,,20000000,18000000,162000000,,,,0,0,0,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02949,GCD-17386,2024-07-09,200000000,2024-10-07,Jabodetabek,2024-08-07,4900000,999000,25899000,2024-09-09,4851000.000000001,899100,23750100,2024-10-07,3704400,165704400,,,,,,,,2024-08-07,2024-09-09,2024-10-07,,,,20000000,18000000,162000000,,,,0,0,0,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02952,GCD-20154,2024-07-09,95000000,2024-07-26,Surabaya,2024-07-26,1396500,,96396500,,,,,,,,,,,,,,,2024-07-26,,,,,,95000000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02948,GCD-2670,2024-07-10,117000000,2024-10-07,Jabodetabek,2024-08-13,3344250.0000000005,584415,15628665,2024-09-17,3009825.0000000005,525974,14065799,2024-10-07,1547910,96317910,,,,,,,,2024-08-13,2024-09-17,2024-10-07,,,,11700000,10530000,94770000,,,,0,0,0,,,,,BSS,CSI,Rajdeep Dutta
SFA02956,GCD-17566,2024-07-10,161500000,2024-08-26,Jabodetabek,2024-08-09,4088641.6666666674,806693,21045335,2024-08-26,2017942.4953722223,,147367942,,,,,,,,,,,2024-08-09,2024-08-26,,,,,16150000.333333332,145349999.50462776,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02963,GCD-19514,2024-07-10,114700000,2024-07-22,Jabodetabek,2024-07-22,1217731.6666666667,,115917732,,,,,,,,,,,,,,,2024-07-22,,,,,,114700000.33333333,,,,,,-0.3333333283662796,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02955,GCD-19213,2024-07-10,210000000,2024-10-08,Jabodetabek,2024-08-13,6002500.000000001,1048950,28051450,2024-09-10,4321800,944055,24165855,2024-10-08,3889620,173989620,,,,,,,,2024-08-13,2024-09-10,2024-10-08,,,,21000000,18900000,170100000,,,,0,0,0,,,,,Modalku,CSI,Rajdeep Dutta
SFA02962,GCD-19991,2024-07-10,74999900,2024-07-16,Surabaya,2024-07-16,428749.42833333334,,75428649.42833333,,,,,,,,,,,,,,,2024-07-16,,,,,,74999900,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02960,GCD-15899,2024-07-10,131750000,2024-07-22,Jabodetabek,2024-07-22,1398745.8333333333,,133148746,,,,,,,,,,,,,,,2024-07-22,,,,,,131750000.16666667,,,,,,-0.1666666716337204,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02964,GCD-19991,2024-07-10,74999900,2024-07-16,Surabaya,2024-07-16,428749.42833333334,,75428649.42833333,,,,,,,,,,,,,,,2024-07-16,,,,,,74999900,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02965,GCD-3051,2024-07-10,74334900,2024-08-06,Jabodetabek,2024-08-06,1699791.3800000001,,76034691,,,,,,,,,,,,,,,2024-08-06,,,,,,74334899.62,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02969,GCD-1826,2024-07-10,30000000,2024-07-15,Jabodetabek,2024-07-15,171500,,30171500,,,,,,,,,,,,,,,2024-07-15,,,,,,30000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02970,GCD-4943,2024-07-10,110600000,2024-10-30,Jabodetabek,2024-10-30,10206536.666666668,,82000000,,,,,,,,,,,,,,,2024-10-30,,,,,,71793463.33333333,,,,,,0,,,,,,2024-08-19,Modalku,CSI,Rajdeep Dutta
SFA02972,GCD-2670,2024-07-10,107999900,2024-08-14,Jabodetabek,2024-08-14,2591997.6,,110591898,,,,,,,,,,,,,,,2024-08-14,,,,,,107999900.4,,,,,,-0.4000000059604645,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02971,GCD-1409,2024-07-10,109649900,2024-10-07,Jabodetabek,2024-08-10,2339197.8666666667,547701,13851889,2024-09-07,1842118.317511111,492931,12203540,2024-10-07,1776328.3836835553,90592748,,,,,,,,2024-08-10,2024-09-07,2024-10-07,,,,10964990.133333333,9868490.682488889,88816419.61631644,,,,0,0,-0.4321386516094208,,,,,Modalku,CSI,Rajdeep Dutta
SFA02973,GCD-18804,2024-07-10,49999900,2024-10-07,Jabodetabek,2024-08-09,1808329.716666667,249750,7058070,2024-09-10,1679996.6294222225,224775,6404763,2024-10-07,1275747.4279018003,41775666,,,,,,,,2024-08-09,2024-09-10,2024-10-07,,,,4999990.283333333,4499991.370577778,40499918.5720982,,,,0,0,-0.2260093092918396,,,,,Modalku,CSI,Rajdeep Dutta
SFA02967,GCD-14823,2024-07-10,49999900,2024-07-15,Jabodetabek,2024-07-15,285832.76166666666,,50285732.76166666,,,,,,,,,,,,,,,2024-07-15,,,,,,49999900,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02954,GCD-3364,2024-07-10,115000000,2024-10-01,Jabodetabek,2024-08-09,2911416.666666667,574425,14985842,2024-09-06,2366699.992377778,516983,13233683,2024-10-01,1901812.4930388243,95051812,,,,,,,,2024-08-09,2024-09-06,2024-10-01,,,,11500000.333333332,10350000.007622221,93149999.50696118,,,,0,0,0,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02953,GCD-7824,2024-07-10,20000000,2024-08-08,Bandung,2024-08-08,490000,,20490000,,,,,,,,,,,,,,,2024-08-08,,,,,,20000000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02976,GCD-7439,2024-07-10,72300000,2024-10-10,Surabaya,2024-08-09,1830395.0000000002,361139,9421534,2024-10-10,3294711,,68364711,,,,,,,,,,,2024-08-09,2024-10-10,,,,,7230000,65070000,,,,,0,0,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02974,GCD-20129,2024-07-10,27000000,2024-07-15,Jabodetabek,2024-07-15,154350,,27154350,,,,,,,,,,,,,,,2024-07-15,,,,,,27000000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02981,GCD-3087,2024-07-11,30000000,2024-07-18,Jabodetabek,2024-07-18,160000,,30160000,,,,,,,,,,,,,,,2024-07-18,,,,,,30000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02984,GCD-19681,2024-07-11,86500000,2024-07-17,Jabodetabek,2024-07-17,494491.6666666667,,86994491.66666667,,,,,,,,,,,,,,,2024-07-17,,,,,,86500000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02986,GCD-19105,2024-07-11,160000000,2024-10-07,Jabodetabek,2024-08-12,4312000,799200,21111200,2024-09-10,3410400,719280,18529680,2024-10-07,2857680,132457680,,,,,,,,2024-08-12,2024-09-10,2024-10-07,,,,16000000,14400000,129600000,,,,0,0,0,,,,,Modalku,CSI,Rajdeep Dutta
SFA02990,GCD-19257,2024-07-11,81999900,2024-07-15,Jabodetabek,2024-07-15,468766.09500000003,,82468666.095,,,,,,,,,,,,,,,2024-07-15,,,,,,81999900,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02968,GCD-5983,2024-07-11,170000000,2024-08-09,Jabodetabek,2024-08-09,4165000,,174165000,,,,,,,,,,,,,,,2024-08-09,,,,,,170000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02985,GCD-17566,2024-07-11,123499900,2024-07-20,Jabodetabek,2024-07-20,1008582.5166666666,,124508483,,,,,,,,,,,,,,,2024-07-20,,,,,,123499900.48333333,,,,,,-0.4833333343267441,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02992,GCD-1415,2024-07-11,79999900,2024-07-30,Jabodetabek,2024-07-30,1306665.0333333332,,81306565,,,,,,,,,,,,,,,2024-07-30,,,,,,79999899.96666667,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02991,GCD-18761,2024-07-11,39999900,2024-08-02,Jabodetabek,2024-08-02,751331.4550000001,,40751231,,,,,,,,,,,,,,,2024-08-02,,,,,,39999899.545,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02993,GCD-19149,2024-07-11,133000000,2024-08-12,Jabodetabek,2024-08-12,3584350,,136584350,,,,,,,,,,,,,,,2024-08-12,,,,,,133000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02995,GCD-19431,2024-07-11,74999900,2024-10-07,Jabodetabek,2024-08-09,1837497.55,374625,9712112,2024-09-09,1708872.735424167,337162,8796026,2024-10-07,1389148.1543266992,62139067,,,,,,,,2024-08-09,2024-09-09,2024-10-07,,,,7499989.45,6749991.264575833,60749918.8456733,,,,0,0,0,,,,,Modalku,CSI,Rajdeep Dutta
SFA02996,GCD-19752,2024-07-11,105000000,2024-10-08,Jabodetabek,2024-08-09,2572500,524475,13596975,2024-09-09,2392425.0000000005,472028,12314453,2024-10-08,2014267.5,87064268,,,,,,,,2024-08-09,2024-09-09,2024-10-08,,,,10500000,9450000,85050000.5,,,,0,0,-0.5,,,,,Modalku,CSI,Rajdeep Dutta
SFA02994,GCD-19501,2024-07-11,119000000,2024-10-12,Jabodetabek,2024-09-19,6900016.666666667,1069929,30579946,2024-10-12,1810525.4937388892,,98200525,,,,,,,,,,,2024-09-19,2024-10-12,,,,,22610000.333333332,96389999.50626111,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02997,GCD-1313,2024-07-11,112999900,2024-07-30,Jabodetabek,2024-07-30,1506665.3333333333,,114506565,,,,,,,,,,,,,,,2024-07-30,,,,,,112999899.66666667,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02999,GCD-2754,2024-07-11,76499900,2024-09-26,Jabodetabek,2024-08-08,1811772.6316666668,382117,9843880,2024-09-09,1799277.638374222,343905,9028174,2024-09-26,860279.6153157343,62825198,,,,,,,,2024-08-08,2024-09-09,2024-09-26,,,,7649990.368333333,6884991.361625778,61964918.384684265,,,,0,0,-0.11464338004589081,,,,,Modalku,CSI,Rajdeep Dutta
SFA03000,GCD-3312,2024-07-11,75650000,2024-09-02,Jabodetabek,2024-08-09,1513000,377872,9455872,2024-09-02,1089360,,69174360,,,,,,,,,,,2024-08-09,2024-09-02,,,,,7565000,68085000,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03002,GCD-19288,2024-07-11,140000000,2024-08-06,Jabodetabek,2024-08-06,3087000,,143087000,,,,,,,,,,,,,,,2024-08-06,,,,,,140000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03001,GCD-19690,2024-07-11,200000000,2024-08-12,Jabodetabek,2024-08-12,5390000,,205390000,,,,,,,,,,,,,,,2024-08-12,,,,,,200000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02977,GCD-973,2024-07-11,30000000,2024-07-19,Jabodetabek,2024-07-19,180000,,30180000,,,,,,,,,,,,,,,2024-07-19,,,,,,30000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02966,GCD-4456,2024-07-11,74999900,2024-07-29,Jabodetabek,2024-07-29,949998.7333333333,,75949899,,,,,,,,,,,,,,,2024-07-29,,,,,,74999900.26666667,,,,,,-0.2666666656732559,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03006,GCD-20154,2024-07-11,33000000,2024-07-23,Surabaya,2024-07-23,350350,,33350350,,,,,,,,,,,,,,,2024-07-23,,,,,,33000000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02998,GCD-3364,2024-07-11,204500000,2024-08-16,Jabodetabek,2024-08-10,5177258.333333334,1001248,26120974,2024-08-16,904331.9084333334,,185461864,,,,,,,,,,,2024-08-10,2024-08-16,,,,,19942467.666666664,184557532.09156665,,,,,0,0,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02975,GCD-3694,2024-07-11,85000000,2024-08-22,Bandung,2024-08-12,2290750,424575,11215325,2024-08-22,624750,,77124750,,,,,,,,,,,2024-08-12,2024-08-22,,,,,8500000,76500000,,,,,0,0,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA02979,GCD-6854,2024-07-12,116000000,2024-09-20,Jabodetabek,2024-08-30,3866666.6666666665,579420,16046087,2024-09-20,1461599.9953333333,,105861600,,,,,,,,,,,2024-08-30,2024-09-20,,,,,11600000.333333334,104400000.00466667,,,,,0,-0.33799999952316284,,,,,,Modalku,CSI,Rajdeep Dutta
SFA02982,GCD-6854,2024-07-12,184000000,2024-08-28,Jabodetabek,2024-08-28,5888000,,189888000,,,,,,,,,,,,,,,2024-08-28,,,,,,184000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03004,GCD-1953,2024-07-12,105000000,2024-08-12,Jabodetabek,2024-08-12,2744000,,107744000,,,,,,,,,,,,,,,2024-08-12,,,,,,105000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03005,GCD-15556,2024-07-12,130000000,2024-08-09,Jabodetabek,2024-08-09,3078833.3333333335,,133078833,,,,,,,,,,,,,,,2024-08-09,,,,,,129999999.66666667,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03007,GCD-18889,2024-07-12,110000000,2024-07-15,Jabodetabek,2024-07-15,628833.3333333334,,110628833.33333333,,,,,,,,,,,,,,,2024-07-15,,,,,,110000000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA03008,GCD-16186,2024-07-12,127704708,2024-07-27,Surabaya,2024-07-27,1668674.8512000002,,129373383,,,,,,,,,,,,,,,2024-07-27,,,,,,127704708.1488,,,,,,-0.14880000054836273,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA03009,GCD-973,2024-07-12,30000000,2024-07-19,Jabodetabek,2024-07-19,160000,,30160000,,,,,,,,,,,,,,,2024-07-19,,,,,,30000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03010,GCD-8241,2024-07-12,95000000,2024-08-21,Jabodetabek,2024-08-13,2090000.0000000002,474525,12064525,2024-08-21,456000,,85956000,,,,,,,,,,,2024-08-13,2024-08-21,,,,,9500000,85500000,,,,,0,0,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03011,GCD-17903,2024-07-12,200000000,2024-08-03,Jabodetabek,2024-08-03,3066666.666666667,,203066667,,,,,,,,,,,,,,,2024-08-03,,,,,,200000000.33333334,,,,,,-0.3333333432674408,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03013,GCD-13564,2024-07-12,200000000,2024-10-07,Surabaya,2024-08-12,5226666.666666667,999000,26225667,2024-09-09,4115999.9923777776,899100,23015100,2024-10-07,3704399.9922034834,165704400,,,,,,,,2024-08-12,2024-09-09,2024-10-07,,,,20000000.333333332,18000000.007622223,162000000.00779653,,,,0,0,-0.34875208139419556,,,,,AKSELERAN,CSI,Etrisno
SFA03014,GCD-19257,2024-07-12,168000000,2024-07-15,Jabodetabek,2024-07-15,960400,,168960400,,,,,,,,,,,,,,,2024-07-15,,,,,,168000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03015,GCD-6936,2024-07-12,114999900,2024-10-28,Surabaya,2024-08-13,3099247.305,574425,15173662,2024-10-28,6423894.432930334,,109923805,,,,,,,,,,,2024-08-13,2024-10-28,,,,,11499989.695,103499910.56706966,,,,,0,-0.2620696574449539,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03016,GCD-9865,2024-07-12,205000000,2024-08-09,Surabaya,2024-08-09,4855083.333333333,,209855083,,,,,,,,,,,,,,,2024-08-09,,,,,,204999999.66666666,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
SFA03017,GCD-4456,2024-07-12,210000000,2024-08-01,Jabodetabek,2024-08-01,2939999.9999999995,,212940000,,,,,,,,,,,,,,,2024-08-01,,,,,,210000000,,,,,,0,,,,,,,Modalku,CSI,Rajdeep Dutta
SFA03020,GCD-20129,2024-07-12,76500000,2024-07-16,Jabodetabek,2024-07-16,437325,,76937325,,,,,,,,,,,,,,,2024-07-16,,,,,,76500000,,,,,,0,,,,,,,AKSELERAN,CSI,Rajdeep Dutta
